"Order","Family","Genus","Best_guess_binomial","Body_mass_g","Adult_svl_cm","Maturity_d","Max_longevity_d","Longevity_d","Generation_length_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula finschii",89.6,40,NA,NA,NA,2735.114,4,NA,"Other",8,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula himalayana",160.66,40,NA,NA,NA,2735.114,3.95,NA,"Other",3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula krameri",116.5,40,908.67,12418.5,12418.5,2780.77,4,"Herbivore","Other",8,TRUE,1,1,1,1,1,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula longicauda",108.4,42,NA,NA,NA,2735.114,2.7,"Herbivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula roseata",113.33,33,1090.404,6866.7,6866.7,2735.114,4.5,"Herbivore","Other",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacula","Psittacula wardi",239,NA,1090.404,10957.5,10957.5,NA,3.25,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,"Extinct/EW"
"PSITTACIFORMES","PSITTACIDAE","Psittaculirostris","Psittaculirostris cervicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittaculirostris","Psittaculirostris desmarestii",117,NA,NA,5442.225,5442.225,1745.895,NA,"Herbivore","Other",10,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittaculirostris","Psittaculirostris edwardsii",111.5,NA,NA,4383,4383,1745.895,NA,"Herbivore","Other",3,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittaculirostris","Psittaculirostris godmani",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittaculirostris","Psittaculirostris salvadorii",118,NA,NA,4383,4383,1745.895,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacus","Psittacus erithacus",389.5,33,NA,26663.25,18152.92,5661.375,3,"Herbivore","Other",18,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittacus","Psittacus timneh",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psitteuteles","Psitteuteles goldiei",55.85,19,NA,NA,NA,1923.65,2,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psitteuteles","Psitteuteles iris",58.75,NA,NA,8802.525,8802.525,1923.65,2,"Herbivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psitteuteles","Psitteuteles versicolor",54.1125,18.5,NA,NA,NA,1923.65,3.2,"Herbivore","Other",2,FALSE,0,0,1,0,1,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittinus","Psittinus abbotti",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittinus","Psittinus cyanurus",11.77,NA,NA,NA,NA,1387.95,3,"Herbivore","Other",12,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Psittiparus","Psittiparus bakeri",33,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Psittiparus","Psittiparus gularis",29,NA,NA,2100.188,2100.188,1682.729,NA,"Herbivore","Other",3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Psittiparus","Psittiparus margaritae",29,NA,NA,2100.188,2100.188,1682.729,NA,"Herbivore","Other",3,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Psittiparus","Psittiparus ruficeps",32.5,NA,NA,NA,NA,1682.729,NA,"Carnivore","Other",10,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","FRINGILLIDAE","Psittirostra","Psittirostra psittacea",28.62,NA,NA,NA,NA,1827.394,2.5,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Psittrichas","Psittrichas fulgidus",864.99,NA,NA,9131.25,9131.25,3287.25,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia crepitans",1057.75,NA,NA,NA,NA,3798.6,5,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia dextralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia leucoptera",1315.58,NA,NA,NA,NA,3798.6,3,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia obscura",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia ochroptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","PSOPHIIDAE","Psophia","Psophia viridis",1071,NA,NA,NA,NA,3798.6,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","TURDIDAE","Psophocichla","Psophocichla litsitsirupa",74.125,21.75,NA,NA,NA,1571.953,2.66,"Carnivore","Other",18,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","TURDIDAE","Psophocichla","Psophocichla simensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","PSOPHODIDAE","Psophodes","Psophodes cristatus",40.71,NA,NA,NA,NA,2337.6,2.45,"Omnivore","Other",3,FALSE,0,0,1,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PSOPHODIDAE","Psophodes","Psophodes nigrogularis",44.55,NA,NA,NA,NA,2337.6,2,"Carnivore","Other",2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PSOPHODIDAE","Psophodes","Psophodes occidentalis",39.8,NA,NA,NA,NA,2337.6,2.45,"Omnivore","Other",2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PSOPHODIDAE","Psophodes","Psophodes olivaceus",62.6,NA,NA,NA,NA,2337.6,2,"Carnivore","Other",6,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","PARADISAEIDAE","Pteridophora","Pteridophora alberti",82,NA,NA,NA,NA,2885.475,NA,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis adspersus",429.5,35.5,NA,NA,NA,1423.033,6.701493,NA,"Other",4,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis afer",559.25,31.5,NA,NA,NA,1423.033,6,"Herbivore","Other",3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis ahantensis",547.5,34,NA,NA,NA,1423.033,5,"Herbivore","Other",5,TRUE,1,0,1,0,1,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis atrifrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis bicalcaratus",440.5,32.5,NA,NA,NA,1423.033,6,NA,"Other",6,TRUE,1,1,0,0,1,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis camerunensis",551,NA,NA,NA,NA,1423.033,NA,NA,"Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis capensis",641.045,41,NA,NA,NA,1423.033,7.2,NA,"Other",4,TRUE,0,0,1,0,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis castaneicollis",828.75,40.5,NA,NA,NA,NA,5.500667,NA,NA,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis clappertoni",473.5,NA,NA,NA,NA,1423.033,NA,NA,"Other",5,TRUE,1,1,1,1,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis erckelii",1199.5,40.5,NA,NA,NA,1423.033,7,"Herbivore","Other",3,FALSE,1,0,1,0,1,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis griseostriatus",306.5,NA,NA,NA,NA,1423.033,NA,NA,"Other",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis hartlaubi",242.5,27,NA,NA,NA,1423.033,5.85,"Herbivore","Other",3,FALSE,0,1,1,1,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis harwoodi",495.5,NA,NA,NA,NA,1423.033,NA,NA,"Other",5,TRUE,0,0,1,0,1,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis hildebrandti",538.5,37.5,NA,NA,NA,1423.033,6,"Herbivore","Other",4,FALSE,0,1,1,1,0,1,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis icterorhynchus",526,31,NA,NA,NA,1423.033,7,NA,"Other",3,TRUE,0,1,0,1,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis jacksoni",1097,NA,NA,NA,NA,1423.033,3,NA,"Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis leucoscepus",649,34.5,NA,NA,NA,1423.033,5,"Herbivore","Other",4,TRUE,0,1,1,0,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis natalensis",516,35.5,NA,NA,NA,1423.033,5,"Herbivore","Other",6,FALSE,1,1,1,1,1,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis nobilis",817.25,NA,NA,NA,NA,1423.033,NA,"Herbivore","Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis ochropectus",707,NA,NA,NA,NA,1423.033,NA,NA,"Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis rufopictus",718,37.5,NA,NA,NA,1423.033,4.5,"Herbivore","Other",2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis squamatus",457.25,31.5,NA,NA,NA,1423.033,6,"Herbivore","Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis swainsonii",605.5,36.5,NA,NA,NA,1423.033,5.500859,NA,"Other",4,TRUE,0,1,0,1,1,0,0,0,0,0,1,0,0,NA
"GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis swierstrai",535,NA,NA,NA,NA,1423.033,NA,NA,"Other",4,FALSE,1,0,1,1,0,1,0,0,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles alchata",275.79,NA,363.468,NA,NA,2027.138,3,"Herbivore","Other",8,TRUE,0,0,1,1,0,0,0,1,0,0,1,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles bicinctus",232.5,NA,NA,NA,NA,2027.138,2.5,"Herbivore","Other",4,FALSE,0,1,1,1,0,1,0,0,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles burchelli",181.25,NA,NA,NA,NA,2027.138,3,"Herbivore","Other",6,FALSE,0,1,1,1,1,0,0,0,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles coronatus",300,NA,NA,NA,NA,2027.138,2.5,"Herbivore","Other",1,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles decoratus",182.5,NA,NA,NA,NA,2027.138,2.75,"Herbivore","Other",4,FALSE,0,1,1,1,0,0,0,1,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles exustus",202.81,NA,363.468,NA,NA,2027.138,3,"Herbivore","Other",5,TRUE,0,0,1,1,0,0,0,1,0,0,1,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles gutturalis",338,NA,NA,NA,NA,2027.138,3,"Herbivore","Other",18,TRUE,0,1,0,1,1,0,0,1,0,0,1,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles indicus",179,NA,NA,NA,NA,2027.138,2.7,"Herbivore","Other",4,FALSE,1,1,1,0,0,1,0,0,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles lichtensteinii",211.25,NA,NA,NA,NA,2027.138,2.45,"Herbivore","Other",6,FALSE,0,1,1,0,1,0,0,1,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles namaqua",176.5,NA,NA,NA,NA,2027.138,3,"Herbivore","Other",6,FALSE,0,1,1,0,0,0,0,1,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles orientalis",405.185,NA,363.468,NA,NA,2027.138,2.76,"Herbivore","Other",9,TRUE,0,0,1,1,0,0,0,1,0,0,1,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles personatus",244.5,NA,NA,NA,NA,2027.138,3,"Herbivore","Other",5,FALSE,0,1,1,0,1,1,0,0,0,0,0,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles quadricinctus",179.44,NA,NA,NA,NA,2027.138,2.55,"Herbivore","Other",4,TRUE,0,1,1,1,0,0,0,0,0,0,1,0,0,NA
"PTEROCLIFORMES","PTEROCLIDAE","Pterocles","Pterocles senegallus",263.43,NA,NA,NA,NA,2027.138,2.74,"Herbivore","Other",8,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma alba",264.75,NA,NA,4139.5,4127.325,5704.314,1,"Carnivore","Other",6,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma arminjoniana",383.75,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",12,FALSE,0,0,0,0,0,1,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma atrata",394,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",5,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma axillaris",165,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",6,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma baraui",393.75,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",6,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma brevipes",147.05,NA,2008.875,11943.67,7305,5704.314,1,"Carnivore","Other",3,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma cahow",246,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",5,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma caribbaea",278,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",19,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma cervicalis",444.99,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",6,FALSE,0,0,0,1,0,1,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma cookii",178.5,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",5,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma defilippiana",172.125,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",6,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma deserta",311.5,NA,NA,NA,NA,NA,1,NA,NA,6,FALSE,0,0,0,1,0,1,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma externa",429,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",6,FALSE,1,0,0,1,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma feae",311.5,NA,NA,NA,NA,5304.821,1,"Carnivore","Other",12,FALSE,0,0,0,1,0,1,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma gouldi",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma hasitata",278,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",10,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma heraldica",373.5,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",20,FALSE,0,0,1,0,0,1,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma hypoleuca",177,NA,NA,11249.7,6209.25,5704.314,1,"Carnivore","Other",19,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma incerta",526.1,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",5,FALSE,0,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma inexpectata",316,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",22,FALSE,0,0,0,1,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma lessonii",698,NA,2008.875,NA,NA,4617.804,1,"Carnivore","Other",20,FALSE,0,0,1,1,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma leucoptera",147.5,NA,2008.875,11943.67,7305,5704.314,1,"Carnivore","Other",5,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma longirostris",143,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",6,FALSE,1,0,0,1,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma macroptera",532.5,NA,2374.125,6574.5,6574.5,4983.054,1,"Carnivore","Other",38,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma madeira",204,NA,NA,NA,NA,5304.821,1,"Carnivore","Other",5,FALSE,0,0,0,0,0,1,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma magentae",477.5,NA,NA,NA,NA,7131.071,NA,"Carnivore","Other",19,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma mollis",303.75,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",19,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma neglecta",501,NA,2008.875,2252.375,2252.375,5704.314,1,"Carnivore","Other",19,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma nigripennis",170.875,NA,NA,NA,NA,5704.314,1,"Carnivore","Other",20,FALSE,0,0,1,1,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma occulta",430,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma phaeopygia",425,NA,NA,12783.75,2556.75,7226.732,1,"Carnivore","Other",20,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma pycrofti",159,NA,NA,NA,NA,4031.66,NA,"Carnivore","Other",7,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma rupinarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,1,0,1,0,0,0,0,0,1,0,0,0,0,"Extinct/EW"
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma sandwichensis",425,NA,2191.5,12783.75,3667.719,7226.732,1,"Carnivore","Other",7,FALSE,1,0,1,1,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma solandri",469.82,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",5,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PROCELLARIIFORMES","PROCELLARIIDAE","Pterodroma","Pterodroma ultima",357.75,NA,NA,NA,NA,5704.314,NA,"Carnivore","Other",18,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus aracari",250.16,44.5,NA,NA,NA,2556.75,2.9,"Herbivore","Other",4,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus azara",144.75,40.5,NA,NA,NA,2556.75,2.9,"Herbivore","Other",18,TRUE,1,1,1,0,1,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus bailloni",147.75,37,NA,NA,NA,2556.75,3,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus beauharnaisii",215.955,NA,NA,NA,NA,2556.75,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus bitorquatus",142,NA,NA,NA,NA,2556.75,NA,"Herbivore","Other",6,FALSE,1,0,1,0,1,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus castanotis",258.125,45,NA,NA,NA,2556.75,2,"Herbivore","Other",7,TRUE,1,1,0,0,1,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus erythropygius",203,45.5,NA,NA,NA,NA,3,NA,NA,5,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus frantzii",253,45.25,NA,NA,NA,2556.75,3,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus humboldti",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus inscriptus",125.82,34.5,NA,NA,NA,2556.75,2.9,"Herbivore","Other",10,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus pluricinctus",261.69,NA,NA,NA,NA,2556.75,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus sanguineus",226.5,45.5,NA,NA,NA,NA,3,NA,NA,10,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus sturmii",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,1,0,1,0,0,0,0,0,0,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus torquatus",209.198,45.5,NA,NA,NA,2556.75,3,"Herbivore","Other",15,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PICIFORMES","RAMPHASTIDAE","Pteroglossus","Pteroglossus viridis",138,34.5,NA,NA,NA,2556.75,2.9,"Herbivore","Other",4,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
