"Order","Family","Genus","Best_guess_binomial","Adult_svl_cm","Body_mass_g","Maturity_d","Max_longevity_d","Longevity_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura sanctijohannis",NA,10.3019306022081,NA,NA,NA,NA,"Carnivore","Nocturnal",4,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura stellata",NA,5.00017267488489,NA,NA,NA,2,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura stumpffi",NA,8.59506760752698,NA,NA,NA,1.99986186963274,"Carnivore","Nocturnal",3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura tanjaka",NA,20.1186212493119,NA,NA,NA,1.99993093481637,"Carnivore","Other",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura vahiny",NA,1.71890041437469,NA,NA,NA,1,"Carnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Paroedura","Paroedura vazimba",NA,2.80595041519947,NA,NA,NA,1.99993093481637,"Carnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","ELAPIDAE","Paroplocephalus","Paroplocephalus atriceps",NA,64.9564845171545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Parsigecko","Parsigecko ziaiei",NA,NA,NA,NA,NA,1,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Parvilacerta","Parvilacerta fraasii",7.91,5.1,730.49,4383,3104.625,5.79962615819642,NA,"Other",1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Parvilacerta","Parvilacerta parva",5.2285,3.43,730.52,2922,NA,3,"Carnivore","Other",5,TRUE,0,0,1,1,0,1,0,0,0,0,1,0,0,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus abstrusus",NA,1.68747143801322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus agtorum",NA,1.61090504867947,NA,NA,NA,1.99993093481637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus arvindiesmosi",NA,1.41280379680109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus aurorus",NA,1.81615721118561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus banahaoensis",NA,1.62218586160747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus beyeri",NA,7.78123558314346,NA,NA,NA,1.99993093481637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus boyingi",NA,5.81051608885436,NA,NA,NA,2,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus decipiens",NA,1.61652597394717,NA,NA,NA,NA,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus duwendorum",NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus hadros",NA,13.5915672329358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus igorotorum",NA,3.60289321510821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus jimmymcguirei",NA,2.17887220457633,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus kitangladensis",NA,3.50375936976284,NA,NA,NA,1.5,"Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus laterimaculatus",NA,3.51185435521244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus lawtoni",NA,1.88965840840163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus leucospilos",NA,4.11999837409865,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus luzonense",NA,2.01384135976064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus manananggalae",NA,3.29425815437992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus palaliensis",NA,1.07719344819563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus palawanensis",NA,0.713052978717577,NA,NA,NA,1,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus sisoni",NA,0.818764641063441,NA,NA,NA,1,NA,"Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus steerei",NA,0.797164117362141,NA,NA,NA,1.25,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus tagapayo",NA,0.524770436928812,NA,NA,NA,1.99993093481637,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Parvoscincus","Parvoscincus tikbalangi",NA,3.08451099419558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis benguellensis",NA,3.30947228776305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis breviceps",NA,2.3060323950878,NA,NA,NA,2.9999265905954,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis burchelli",5.486,5.8,NA,NA,NA,4.625,"Carnivore","Other",6,FALSE,0,1,1,1,1,0,0,0,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis gaerdesi",NA,3.30947228776305,NA,NA,NA,NA,NA,NA,1,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis haackei",NA,3.09870964960829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis huntleyi",NA,4.42315633734554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis husabensis",NA,5.38515898185126,NA,NA,NA,1.5,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis inornata",NA,3.50375936976284,NA,NA,NA,5.5,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis laticeps",NA,5.8239504207224,NA,NA,NA,NA,NA,NA,3,FALSE,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis lineoocellata",5.243,4.412077347,502.26,1826.25,NA,6.87543214040846,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis namaquensis",4.9455,4.1,NA,NA,NA,3.90015892237533,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis rubens",NA,2.97900623327577,NA,NA,NA,4.00018425523063,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","LACERTIDAE","Pedioplanis","Pedioplanis undata",NA,5.58592874465965,NA,NA,NA,2.49976970217851,"Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelochelys","Pelochelys bibroni",NA,58372.8755127285,NA,3689.025,3689.025,29.75,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelochelys","Pelochelys cantorii",NA,215799.538413883,NA,3652.5,NA,25.33,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelochelys","Pelochelys signifera",NA,14288.939585111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelodiscus","Pelodiscus maackii",NA,8394.59986519397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelodiscus","Pelodiscus parviformis",NA,256.448403651772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","TRIONYCHIDAE","Pelodiscus","Pelodiscus sinensis",NA,2327.5,NA,5716.1625,2666.325,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelomedusa","Pelomedusa subrufa",NA,3007.05294136027,NA,7341.525,5990.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PODOCNEMIDIDAE","Peltocephalus","Peltocephalus dumerilianus",NA,7371.47266795865,NA,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","VIPERIDAE","Peltopelor","Peltopelor macrolepis",NA,106.852743961133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios adansonii",NA,1135.00540783616,NA,2648.0625,1716.675,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios broadleyi",NA,237.137370566166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios carinatus",NA,2636.33138582538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios castanoides",NA,984.749695509936,NA,17166.75,10701.825,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios chapini",NA,6251.72692775686,NA,17166.75,10701.825,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios cupulatta",NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios gabonensis",NA,3704.93794136027,NA,5697.9,NA,12,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios marani",NA,1923.09172891016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios nanus",NA,93.1107875467831,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios niger",NA,2362.20709868144,NA,5369.175,3743.8125,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios rhodesianus",NA,900,NA,9642.6,10701.825,13.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios seychellensis",NA,534.25,NA,16071,10701.825,13.5,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extinct/EW"
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios sinuatus",NA,12087.152143433,NA,4182.1125,2611.5375,20.165,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios subniger",NA,598.901868741639,NA,17166.75,10701.825,10.875,NA,"Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios upembae",NA,2370.55294136027,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TESTUDINES","PELOMEDUSIDAE","Pelusios","Pelusios williamsi",NA,1355.18941235104,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Perochirus","Perochirus ateles",7.15,14.2780379680109,NA,NA,NA,2.29995335188121,NA,"Nocturnal",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"SQUAMATA","GEKKONIDAE","Perochirus","Perochirus guentheri",NA,7.40655120650459,NA,NA,NA,NA,NA,"Nocturnal",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Perochirus","Perochirus scutellatus",11.65,41.0602051493303,NA,NA,NA,NA,"Omnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Petracola","Petracola angustisoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Petracola","Petracola labioocularis",NA,6.4134385865851,NA,NA,NA,NA,NA,NA,2,TRUE,0,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Petracola","Petracola ventrimaculatus",NA,6.50064845171545,NA,NA,NA,NA,"Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GYMNOPHTHALMIDAE","Petracola","Petracola waka",NA,2.60909150410949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","PHRYNOSOMATIDAE","Petrosaurus","Petrosaurus repens",NA,62.386741774121,730.56,7305,NA,10.3000153344443,"Omnivore","Other",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","PHRYNOSOMATIDAE","Petrosaurus","Petrosaurus slevini",8.245,32.4339617349349,730.56,NA,NA,4.00018425523063,"Omnivore","Other",6,FALSE,1,0,1,0,0,1,0,1,0,0,0,0,0,NA
"SQUAMATA","SCINCIDAE","Phaeoscincus","Phaeoscincus ouinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Phaeoscincus","Phaeoscincus taomensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris bilineatus",NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris concolor",NA,42.7281443075793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris cuyanus",NA,22.3,NA,NA,NA,NA,NA,NA,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris labiomaculatus",NA,82.4069057506501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris lativittatus",NA,95.7597035647422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris lemniscatus",NA,40.5254267724192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris matogrossensis",NA,30.0803815131412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris mertensi",NA,528.32262588759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris multipunctatus",NA,16.4908119576275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris nasutus",NA,148.175904257298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris nigrilatus",NA,164.808119576275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris reticulatus",NA,9.21285713577381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris sansebastiani",NA,49.3586901977468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","DIPSADIDAE","Phalotris","Phalotris tricolor",NA,30,NA,NA,NA,NA,NA,NA,3,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","SCINCIDAE","Phasmasaurus","Phasmasaurus maruia",NA,4.38257916120083,NA,NA,NA,2.5,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","SCINCIDAE","Phasmasaurus","Phasmasaurus tillieri",NA,5.09665435528598,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma abbotti",7.4525,5.80764417521312,213.08,4967.4,3652.5,1.50003019045595,"Omnivore","Other",7,FALSE,1,0,1,0,0,0,0,0,0,0,1,1,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma andamanense",9.447,5.44502652842421,NA,4967.4,3652.5,1.50003019045595,"Omnivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma antanosy",NA,2.50594321575479,NA,NA,NA,2,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma astriata",5.625,3.6,NA,2739.375,2702.85,1.99993093481637,"Omnivore","Other",8,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma barbouri",NA,5.24390221985202,NA,1899.3,NA,1.50001509522797,"Omnivore","Other",2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma berghofi",NA,4.21821483024771,NA,NA,NA,1.5,"Omnivore","Other",5,TRUE,1,1,0,1,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma borai",NA,1.70107925419748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma borbonica",6,7.99834255007028,NA,3396.825,3396.825,1.99993093481637,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma breviceps",NA,3.48768080721603,NA,NA,NA,1.99993093481637,"Omnivore","Other",2,FALSE,0,0,1,0,0,0,0,0,0,1,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma cepediana",6,4.65586093522959,319.62,3396.825,3396.825,1.99986186963274,"Omnivore","Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma comorensis",5.386,3.8,NA,3177.675,2319.3375,1.99993093481637,"Omnivore","Other",2,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma dorsivittata",5.6625,4,243.52,3652.5,2374.125,1.93743093481637,"Omnivore","Other",11,TRUE,1,0,1,0,0,0,0,0,0,0,1,1,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma dubia",5.386,3.35,547.92,1698.4125,NA,1.75,"Omnivore","Other",6,TRUE,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma edwardnewtonii",NA,23.6,NA,NA,NA,NA,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extinct/EW"
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma flavigularis",NA,7.1142651506326,NA,NA,NA,NA,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma gigas",NA,164.1,NA,NA,NA,NA,"Omnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extinct/EW"
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma gouldi",NA,2.10674451991832,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma grandis",9.447,20.77456716,273.96,6136.2,3652.5,1.99986186963274,"Omnivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma guentheri",NA,51.797009615,NA,6519.7125,6501.45,1.50001509522797,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQUAMATA","GEKKONIDAE","Phelsuma","Phelsuma guimbeaui",NA,5.5777142535,NA,2757.6375,2593.275,1.99986186963274,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
